,Name,District,Price,latitude,longitude
8121,Kam Tai CourtFlat 4 Middle Floor Block H - Kam Ying House,Ma On Shan,5800000,22.2959388058148,114.17257513579568
8122,Vision CityFlat F Middle Floor Block 3,Tsuen Wan,9900000,22.26505446818892,114.1697449861885
8123,Vision City 2 Rooms 1 Living RoomFlat G Lower Floor Block 6,Tsuen Wan,10800000,22.370473244865252,114.11365842678686
8124,Vision City 2 Rooms 2 Living RoomsFlat D Lower Floor Block 5,Tsuen Wan,9380000,22.370473244865252,114.11365842678686
8125,Yoho Town Phase 1Flat C Middle Floor Block 5,Yuen Long,7500000,22.441881240464795,114.03707245036298
8126,Vision City 4 Rooms 2 Living RoomsFlat C Lower Floor Block 5,Tsuen Wan,15800000,22.370473244865252,114.11365842678686
8127,Palm Springs Phase 1A (Monterey) Cypress Drive 4 Rooms 1 Living Room,Fairview / Palm Springs / The Vineyard,17000000,22.485046150388683,114.05260210579848
8128,City One Shatin Phase 5Flat B Higher Floor Block 27,Shatin,10900000,22.382035894900582,114.20210163031686
8129,Yan Wo Yuet BuildingFlat C2 Middle Floor,Wan Chai / Causeway Bay,3800000,22.279261500000075,114.1815497
8130,Riviera Gardens 2 RoomsFlat F Middle Floor Block 20,Tsuen Wan,6080000,22.380873101659244,114.19548952629009
8131,Vision CityFlat D Higher Floor Block 5,Tsuen Wan,10000000,22.370473244865252,114.11365842678686
8132,Discovery Park Phase 1 4 Rooms 2 Living RoomsFlat D Lower Floor Block 01,Tsuen Wan,8800000,22.376115180376132,114.11151841300693
8133,Queen's Terrace 3 RoomsFlat I Higher Floor Block 1,Sheung Wan / Central,13800000,22.28694620620763,114.14724742889769
8134,Vision CityFlat G Higher Floor Block 5,Tsuen Wan,20000000,22.370473244865252,114.11365842678686
8135,Kwai Yin Court 3 RoomsFlat 7 Lower Floor Kwai Yee House(Block A),Kwai Chung,4690000,22.369792203389352,114.12557944912498
8137,Vision City 2 Rooms 2 Living RoomsFlat E Middle Floor Block 3,Tsuen Wan,12000000,22.370473244865252,114.11365842678686
8138,Vision City 3 Rooms 1 Living RoomFlat B Higher Floor Block 2,Tsuen Wan,14600000,22.370473244865252,114.11365842678686
8139,Vision City 4 Rooms 1 Living RoomFlat C Middle Floor Block 1,Tsuen Wan,17500000,22.370473244865252,114.11365842678686
8140,Genius Court 2 Rooms 1 Living RoomFlat B Lower Floor,Kowloon City,8700000,22.276830000000075,114.17612000000008
8141,Kingswood Villas Locwood Court 3 RoomsFlat H Middle Floor Block 11,Tin Shui Wai,5700000,22.451233800000068,114.00081420000004
8142,Cullinan West Phase 2AFlat H Higher Floor Tower 2B,Lai Chi Kok,7300000,22.305147240376414,114.16100442691038
8143,Lei Wen Court 2 Rooms 1 Living RoomFlat 27 Higher Floor,Wan Chai / Causeway Bay,7500000,22.276830000000075,114.17612000000008
8144,Charming Garden 3 Rooms 2 Living RoomsFlat G Lower Floor Block 09,Olympic,7300000,22.313106246777092,114.16512797981082
8145,Park Island Phase 5 2 Rooms 2 Living RoomsFlat B Lower Floor Block 29,Ma Wan,7600000,22.35260921092157,114.06139644679149
8146,Park SignatureFlat H Higher Floor Block 10,Yuen Long,4710000,22.284428985921863,114.14544878254901
8147,Tsing Yi GardenFlat A Higher Floor Block 7,Tsing Yi,5700000,22.330745329303085,114.10608594031356
8148,AVA 228Flat D Lower Floor,Cheung Sha Wan / Sham Shui Po,3580000,22.276830000000075,114.17612000000008
8149,Double Cove Phase 1 1 RoomFlat B Higher Floor Block 3,Ma On Shan,8700000,22.43140613938317,114.24113574522312
8150,Yuk Lung Mansion 1 RoomFlat G Higher Floor,Yuen Long,3500000,22.442367500000046,114.03377200000011
8151,New Haven 2 RoomsFlat D Higher Floor Block 1,Tsuen Wan,8800000,22.27816214822858,114.1865675772034
8152,Park Signature 1 Living RoomFlat H Middle Floor Block 10,Yuen Long,4600000,22.436693196603926,114.02376341897889
8153,Yick Fat Building 2 Rooms 2 Living RoomsFlat 19 Higher Floor,Quarry Bay,4800000,22.276830000000075,114.17612000000008
8154,Grand Waterfront 3 RoomsFlat E Middle Floor Block 2,To Kwa Wan,10500000,22.319379183115814,114.19341443673511
8155,Siu Hin Court 2 Rooms 1 Living RoomFlat 14 Higher Floor Block B,Tuen Mun,4400000,22.407127914627353,113.96980260990428
8156,Jade Court 4 Rooms 2 Living RoomsFlat 5 Lower Floor Block B,Hong Kong West,11000000,22.319605175104254,114.27535693412365
8157,Siu Hong Court 2 Rooms 2 Living RoomsFlat 5 Lower Floor Siu Ning House,Tuen Mun,4530000,22.413631644983134,113.97782408761704
8159,Grand Promenade 2 Rooms 2 Living RoomsFlat G Higher Floor Block 6,Taikoo / Sai Wan Ho,12000000,22.28505019231477,114.22457542001894
8160,Kingswood Villas Locwood Court 2 Rooms 2 Living RoomsFlat E Lower Floor Block 02,Tin Shui Wai,5100000,22.453078200170637,114.00075047031658
8162,Parc CityFlat D Lower Floor Tower 2,Tsuen Wan,15800000,22.276830000000075,114.17612000000008
8163,Symphony Garden 3 Rooms 1 Living RoomFlat E Lower Floor Block 2,Hung Shui Kiu,7300000,22.27846509417448,114.16054811056728
8164,Grand Yoho Phase 1Flat A Lower Floor Tower 10,Yuen Long,9280000,22.276830000000075,114.17612000000008
8165,Hong Kong Mansion 4 RoomsFlat L Lower Floor,Wan Chai / Causeway Bay,7980000,22.289992020192276,114.20874746754079
8166,Alpine GardenFlat E Higher Floor Block 4,Tuen Mun,9000000,22.38610123567986,113.98153644346519
8167,Kin Sang EstateFlat 17 Lower Floor Lok Sang House,Tuen Mun,2000000,22.406120000000044,113.96918000000005
8168,Pokfulam Gardens 3 Rooms 2 Living RoomsFlat F Higher Floor Block 4,Residence Bel-Air / Pokfulam,24000000,22.261855347203948,114.13071901264169
8169,SeanoramaFlat D Lower Floor Block 3A,Ma On Shan,15000000,22.432526060454563,114.24304036414719
8170,Tsuen Lok Building 2 Rooms 2 Living RoomsFlat D Middle Floor,Tsuen Wan,5100000,22.443181767192755,114.02385507631209
8171,Central Park Towers Phase 1 (Central Park Towers)Flat F Lower Floor Tower 5,Tin Shui Wai,6300000,22.459285218735886,114.00099747321462
8172,Monte Vista 3 RoomsFlat C Lower Floor Block 06,Ma On Shan,10800000,22.294074712458098,114.01803790313102
8173,Kelford MansionFlat B Higher Floor,Sheung Wan / Central,6800000,22.284672800000067,114.14930750000008
8174,The ReachFlat E Lower Floor Tower 09,Yuen Long,4980000,22.276830000000075,114.17612000000008
8175,Hung Hay Building 2 Rooms 2 Living RoomsFlat A Middle Floor,Mongkok,5400000,22.252087789705058,114.17456114393406
8176,The Paragon 3 Rooms 1 Living RoomFlat A Lower Floor Block 10,Tai Po,13600000,22.442983210470913,114.17325642745186
8177,Tsing Yi Garden 2 Rooms 2 Living RoomsFlat G Higher Floor Block 4,Tsing Yi,7500000,22.343626893569503,114.10808256060204
8178,Caribbean Coast Phase 4 2 Rooms 2 Living RoomsFlat F Middle Floor Block 15,Tung Chung,7500000,22.29301220326022,113.95091241413331
8179,Luk Yeung Sun Chuen 2 Rooms 1 Living RoomFlat 2 Middle Floor Block F,Tsuen Wan,7280000,22.295749290984006,114.17171355996828
8180,Discovery Park Phase 1 3 Rooms 1 Living RoomFlat A Higher Floor Block 01,Tsuen Wan,9700000,22.376115180376132,114.11151841300693
8181,Kam Fung Mansion 2 Rooms 1 Living RoomFlat A Lower Floor,Hong Kong West,9800000,22.276830000000075,114.17612000000008
8183,Crescendo75 San Tam Road (House),Yuen Long,29800000,22.266689368802844,114.12714625468213
8184,Monterey 3 Rooms 2 Living RoomsFlat D Lower Floor Tower 2A,Po Lam / Tseung Kwan O Station,12500000,22.487966950278718,114.05715917891689
8185,Sun Yuen Long Centre 3 RoomsFlat B Middle Floor Block 5,Yuen Long,10200000,22.284948712796727,114.14224669063204
8186,Marinella 4 Rooms 2 Living RoomsFlat A Higher Floor Block 6,Aberdeen / Wong Chuk Hang,90800000,22.245909234020132,114.16385342926776
8187,On Tai Building 2 Rooms 2 Living Rooms,Shatin,4980000,22.44269734435641,114.02923109650081
8188,Mont Vert Phase 2 2 RoomsFlat B Higher Floor Block 1,Tai Po,14800000,22.46488487809313,114.17967864179946
8189,Corona Tower 2 Rooms 1 Living RoomFlat D Higher Floor,Sheung Wan / Central,16800000,22.276830000000075,114.17612000000008
8190,Riva Helorus BoulevardFlat B Higher Floor Tower 1,Yuen Long,30000000,22.445163232396283,114.0525944167922
8191,Vision City 5 Rooms 2 Living RoomsFlat A Middle Floor Block 3,Tsuen Wan,23000000,22.370473244865252,114.11365842678686
8192,Lime Stardom 1 RoomFlat L Lower Floor,Tai Kok Tsui,7100000,22.32099500000004,114.16517060000001
8193,Discovery Park Phase 2 3 Rooms 2 Living RoomsFlat F Lower Floor Block 05,Tsuen Wan,8900000,22.376115180376132,114.11151841300693
8194,Whampoa Garden Site 11 3 Rooms 2 Living RoomsFlat B Higher Floor Block 08,Hung Hom,12500000,22.304851214300243,114.19032543650519
8195,The Grandville 6 Rooms2 Lok Kwai Path (House),Kau To Shan / Fotan,32799999,22.400870384835116,114.19441192140545
8196,Kwong Ming Court 1 Room 1 Living RoomFlat 5 Higher Floor Block B (Kwong Lung House),Po Lam / Tseung Kwan O Station,5300000,22.31260222047854,114.25958247428503
8197,Park Island Phase 3 2 Rooms 1 Living RoomFlat H Middle Floor Block 20,Ma Wan,6400000,22.35260921092157,114.06139644679149
8198,City Point 3 Rooms 2 Living RoomsFlat D Middle Floor Block 5,Tsuen Wan,12000000,22.36450672917431,114.1144402796292
8200,Amoy Gardens Phase 2A 2 Rooms 2 Living RoomsFlat 3 Higher Floor Block H,Kowloon Bay,6390000,22.324953223379907,114.2158144821691
8201,Central Park Towers Phase 2 (Central Park Towers II)Flat H Lower Floor Tower 8,Tin Shui Wai,6000000,22.459782183542586,114.00140846770876
8202,Discovery Park Phase 2 2 Rooms 2 Living RoomsFlat G Lower Floor Block 07,Tsuen Wan,7680000,22.376115180376132,114.11151841300693
8203,Hess Garden,Tai Po,18300000,22.366490000000056,114.06341000000009
8204,Amoy Gardens Phase 1 2 Rooms 2 Living RoomsFlat 3 Higher Floor Block A,Kowloon Bay,6500000,22.324953223379907,114.2158144821691
8205,Parc CityFlat D Higher Floor Tower 2,Tsuen Wan,15800000,22.276830000000075,114.17612000000008
8206,Caribbean Coast Phase 4 2 Rooms 2 Living RoomsFlat F Middle Floor Block 15,Tung Chung,7950000,22.29301220326022,113.95091241413331
8207,Allway Gardens 2 RoomsFlat 3 Higher Floor Block A,Tsuen Wan,5100000,22.377996072515263,114.10378982194932
8208,Parc Oasis 3 Rooms 2 Living RoomsFlat B Higher Floor Block 04,Yau Yat Chuen / Shek Kip Mei,26000000,22.33337670691818,114.17434473111308
8209,Island Garden 2 Rooms 2 Living RoomsFlat E Lower Floor Block 3,Shau Kei Wan,9200000,22.274304182248272,114.23166641579792
8210,Tsuen King Garden Phase 2 2 RoomsFlat B Higher Floor Block 12,Tsuen Wan,6780000,22.378733813325255,114.10442270537341
8211,Tuen Mun Town Plaza Phase 3Flat J Higher Floor Block 8,Tuen Mun,5600000,22.394581255508456,113.97729943306172
8212,Lei Tung EstateFlat 25 Middle Floor Tung Mau House (Block D),Ap Lei Chau,1800000,22.241624869518745,114.15570043686574
8213,Chelsea Court 4 Rooms 2 Living RoomsFlat B Middle Floor Tower East,Tsuen Wan,11700000,22.263907326591006,114.14848373607478
8214,Cullinan West Phase 2A 1 Living RoomFlat H Higher Floor Tower 2B,Lai Chi Kok,7700000,22.305147240376414,114.16100442691038
8215,Ocean Pride Phase 2 (Ocean Supreme) 2 Rooms 2 Living RoomsFlat C Lower Floor Tower 3C,Tsuen Wan,10700000,22.276830000000075,114.17612000000008
8216,Ying Ming CourtFlat 4 Higher Floor Ming Tat House,Po Lam / Tseung Kwan O Station,6880000,22.3259331929425,114.25753147282876
8217,Tak Bo Garden 1 Room 2 Living RoomsFlat G7 Middle Floor Block G,Kowloon Bay,5300000,22.327320038724388,114.21399411014936
8218,Seaview Crescent 2 Rooms 2 Living RoomsFlat H Middle Floor Block 1,Tung Chung,9600000,22.237809289840797,114.19365182909657
8219,Residence88 3 RoomsFlat B Middle Floor Tower 1,Yuen Long,7990000,22.29684912240917,114.01184577216014
8220,Vision City 2 Rooms 1 Living RoomFlat F Higher Floor Block 2,Tsuen Wan,10900000,22.370473244865252,114.11365842678686
8221,Hoi Ming Court 2 Rooms 1 Living RoomFlat A Higher Floor,Mid-Levels West,9800000,22.276830000000075,114.17612000000008
8222,Hoi Kwong CourtFlat E Higher Floor Block II,Quarry Bay,7280000,22.289799313195886,114.20761710694416
8223,Hop Yick Centre 2 RoomsFlat F Higher Floor,Yuen Long,4000000,22.441635200000064,114.03101290000006
8224,Ko Nga Court 3 RoomsFlat H Middle Floor,Hong Kong West,8880000,22.28546240000003,114.1434954
8225,Mont Vert Phase 1 3 Rooms 1 Living RoomFlat G Middle Floor Block 3,Tai Po,10800000,22.46488487809313,114.17967864179946
8226,The Grandville 2 Rooms 2 Living RoomsFlat B Higher Floor Block B,Kau To Shan / Fotan,11300000,22.400863255346337,114.19419548157452
8227,Les Saisons 3 Rooms 2 Living RoomsFlat E Higher Floor Lhiver,Taikoo / Sai Wan Ho,20300000,22.283693235381634,114.22456643498629
8228,Caribbean Coast Phase 2 3 Rooms 1 Living RoomFlat H Lower Floor Block 7,Tung Chung,12000000,22.29301220326022,113.95091241413331
8230,Town Square 3 RoomsFlat 1 Lower Floor Block A,Tsuen Wan,12000000,22.28411102935435,114.1499470929499
8231,Central Park 2 Rooms 1 Living RoomFlat F Middle Floor Block 2,Olympic,11300000,22.317234190317777,114.16246143020726
8233,The Dynasty 4 Rooms 2 Living RoomsFlat B Higher Floor Block 2,Tsuen Wan,23500000,22.368008193903677,114.11430245412816
8234,Sceneway GardenFlat G Higher Floor Block 02,Lam Tin / Yau Tong,10000000,22.30684700000006,114.23277640000003
8235,The Dynasty 4 Rooms 2 Living RoomsFlat B Higher Floor Block 2,Tsuen Wan,23500000,22.368008193903677,114.11430245412816
8236,Tycoon Court Phase 2 2 Rooms 2 Living RoomsFlat 4 Lower Floor Block A,Mid-Levels West,15800000,22.28121963901502,114.14810316364657
8237,The SpectraFlat D Lower Floor Tower 2,Yuen Long,8000000,22.448420919239368,114.02668224059005
8238,Lohas Park LP6Flat A Middle Floor Tower 2,Lohas Park,19000000,22.29572603120269,114.27164755494874
8240,The AuroraFlat B Higher Floor Tower 3,Tsuen Wan,6000000,22.276830000000075,114.17612000000008
8241,Park Island Phase 1 4 Rooms 2 Living RoomsFlat G+H Higher Floor Block 16,Ma Wan,14000000,22.35260921092157,114.06139644679149
8242,Ultima Phase 2 4 Rooms 2 Living RoomsFlat B Higher Floor Tower 2,Ho Man Tin,85000000,22.31609036788163,114.1731094821231
8245,City One Shatin Phase 5Flat C Middle Floor Block 27,Shatin,11000000,22.382035894900582,114.20210163031686
8246,The Pavilia Bay 4 RoomsFlat A Lower Floor Tower 2A,Tsuen Wan,32000000,22.237600188807157,114.19868498385759
8247,The AuroraFlat C Higher Floor Tower 3,Tsuen Wan,6000000,22.276830000000075,114.17612000000008
8248,City PointFlat C Middle Floor Block 7,Tsuen Wan,8500000,22.249992607277818,114.18118267980458
8249,The Regent 2 Rooms 2 Living RoomsFlat A Tower 6,Tai Po,30000000,22.276830000000075,114.17612000000008
8250,City Point 2 Rooms 2 Living RoomsFlat C Middle Floor Block 8,Tsuen Wan,8500000,22.36450672917431,114.1144402796292
8251,City PointFlat E Middle Floor Block 6,Tsuen Wan,11900000,22.250015615602038,114.18125333924837
8253,Tai Hing Gardens Phase 2 2 RoomsFlat B Higher Floor Block 01,Tuen Mun,5650000,22.444951400367984,114.02346317378033
8254,Parc CityFlat E Middle Floor Tower 5,Tsuen Wan,18000000,22.276830000000075,114.17612000000008
8255,Parc CityFlat D Lower Floor Tower 3,Tsuen Wan,15800000,22.276830000000075,114.17612000000008
8256,Parc City 4 Rooms 2 Living RoomsFlat A Middle Floor Tower 7,Tsuen Wan,18700000,22.276830000000075,114.17612000000008
8257,Parc CityFlat A Middle Floor Tower 3,Tsuen Wan,16500000,22.276830000000075,114.17612000000008
8258,Palm Springs Phase 1A (Monterey) Marigold PathMarigold Path (House),Fairview / Palm Springs / The Vineyard,15000000,22.483967734726136,114.0525364754966
8259,Yue On Court 2 Rooms 2 Living RoomsFlat 4 Middle Floor Choi On House,Ap Lei Chau,6800000,22.24278625066671,114.15700642237584
8260,Mayfair Gardens 2 RoomsFlat H Lower Floor Block 8,Tsing Yi,5600000,22.34350090081861,114.10669472320873
8261,Metro Harbour View Phase 1 1 Room 2 Living RoomsFlat H Higher Floor Block 04,Tai Kok Tsui,7100000,22.284614603167682,114.15816999699837
8262,Cavendish Heights 3 RoomsFlat B Middle Floor Block 4,Jardine's Lookout / Tai Hang,47800000,22.269791571742225,114.19290302036943
8263,Silver Mansion 2 Rooms 2 Living RoomsFlat B Higher Floor,Aberdeen / Wong Chuk Hang,6300000,22.276830000000075,114.17612000000008
8264,Bedford Gardens 3 Rooms 1 Living RoomFlat D Middle Floor Ka Fook Court,North Point / Fortress Hill,9300000,22.289691206186887,114.20444243282668
8265,Mayfair By The Sea II 1 Room 2 Living RoomsFlat C Higher Floor Block 5 (Lowrise),Tai Po,9500000,22.420017627263448,114.21012262544133
8266,Vision CityFlat B Middle Floor Block 5,Tsuen Wan,14440000,22.25005245406649,114.18136951242639
8267,Ravana Garden 3 Rooms 2 Living RoomsFlat F Higher Floor Block 2,Shatin,9000000,22.391220265289803,114.20495544469168
8268,Amoy Gardens Phase 1 2 Rooms 2 Living RoomsFlat 1 Higher Floor Block F,Kowloon Bay,6680000,22.324953223379907,114.2158144821691
8270,City Point 2 Rooms 2 Living RoomsFlat B Lower Floor Block 7,Tsuen Wan,8600000,22.36450672917431,114.1144402796292
8271,Horizon Gardens 5 Rooms 3 Living RoomsFlat A House,Stanley / Chung Hom Kok,380000000,22.218916400679525,114.20348183866376
8272,Dun Tak Mansion 4 Rooms 1 Living RoomFlat 129 Middle Floor,Mongkok,5500000,22.276830000000075,114.17612000000008
8273,Mount Beacon 3 Rooms 2 Living RoomsFlat D Lower Floor Block 2,Yau Yat Chuen / Shek Kip Mei,25000000,22.34045025071839,114.17214347340575
8274,San Ho BuildingFlat A Lower Floor,Tin Hau,5500000,22.28568720000004,114.19218360000002
8275,Kui Fat Building 2 RoomsFlat H Lower Floor Block 1,Yuen Long,5000000,22.28968485830802,114.20754016107298
8276,Tak Tai BuildingFlat G Lower Floor,Tsuen Wan,3670000,22.369098300000076,114.12311540000007
8277,Sea Crest Villa Phase 1 2 Rooms 1 Living RoomFlat D Lower Floor Block 04,Sham Tseng / Tsing Lung Tau,5200000,22.39273750800301,113.96833640242386
8278,Villa By The Park 2 RoomsFlat A Higher Floor Block 1,Yuen Long,6380000,22.26704106306053,114.18351025049736
8279,Goodview Garden 2 Rooms 2 Living RoomsFlat 2 Higher Floor Block 2,Tuen Mun,4900000,22.31433823978972,114.27814243975877
8280,Century Gateway Phase 1Flat E Middle Floor Block 1,Tuen Mun,8600000,22.39508722534788,113.97386645458141
8281,Sol CityFlat C Higher Floor Tower 1,Yuen Long,7500000,22.276830000000075,114.17612000000008
8282,The AuroraFlat B Higher Floor Tower 3,Tsuen Wan,6000000,22.276830000000075,114.17612000000008
8283,Bellagio Phase 2Flat H Higher Floor Block 2,Sham Tseng / Tsing Lung Tau,8500000,22.36656724566518,114.06128040636963
8284,City Garden Phase 1 3 Rooms 1 Living RoomFlat D Lower Floor Block 04,North Point / Fortress Hill,19500000,22.2928045188509,114.20684706149939
8285,The Warren 2 Rooms 1 Living RoomFlat A Higher Floor,Tin Hau,19000000,22.278710137829247,114.19149276775916
8286,Greenwood Garden 2 Rooms 1 Living RoomFlat 3 Middle Floor Block A,Shatin,4400000,22.26681626011144,114.234363142026
8288,Grand Del Sol 3 Rooms 2 Living RoomsFlat E Higher Floor Block 15,Yuen Long,8680000,22.43944019559052,114.03331643670822
8290,J Residence 2 Rooms 2 Living RoomsFlat 01 Middle Floor,Wan Chai / Causeway Bay,14500000,22.296755035546028,114.01150479633895
8291,Mount Pavilia 4 Rooms 2 Living RoomsFlat B Middle Floor Tower 01,Sai Kung / Clear Water Bay,30500000,22.276830000000075,114.17612000000008
8292,Kam Lung Mansion 2 RoomsFlat H Higher Floor Block 2,Yuen Long,5980000,22.443227332094203,114.0339181243536
8293,Parc CityFlat C Higher Floor Tower 8,Tsuen Wan,11800000,22.276830000000075,114.17612000000008
8294,Regent HillFlat D Lower Floor,Happy Valley / Mid-Levels East,17600000,22.267842216756208,114.18706247764294
8295,Tak Bo Garden 1 Room 2 Living RoomsFlat H6 Lower Floor Block H,Kowloon Bay,4700000,22.327320038724388,114.21399411014936
8296,Ocean Pride Phase 2 (Ocean Supreme) 5 Rooms 1 Living RoomFlat B Lower Floor Tower 2A,Tsuen Wan,27900000,22.276830000000075,114.17612000000008
8297,The AuroraFlat B Lower Floor Tower 3,Tsuen Wan,6000000,22.276830000000075,114.17612000000008
8298,Homantin Hillside 3 RoomsFlat B Middle Floor Block 1,Ho Man Tin,30000000,22.31219932301383,114.1851629197372
8299,IndihomeFlat 20 Middle Floor Indi Home,Tsuen Wan,8300000,22.295318374112455,114.17295819003971
8300,Marina Cove Stage 4 3 Rooms380 Hiram's Highway (House),Sai Kung / Clear Water Bay,40000000,22.359173140655813,114.25591262721264
8301,Cullinan West Phase 2A 2 Rooms 2 Living RoomsFlat B Lower Floor Tower 2B,Lai Chi Kok,13000000,22.305147240376414,114.16100442691038
8302,Parc Oasis 2 Rooms 2 Living RoomsFlat C Higher Floor Block 07,Yau Yat Chuen / Shek Kip Mei,12800000,22.333493267426718,114.17449844796715
8304,Beverly Garden 3 Rooms 2 Living RoomsFlat G Lower Floor Block 09,Po Lam / Tseung Kwan O Station,5400000,22.30960285998154,114.26152997849678
8305,City One Shatin Phase 1 2 RoomsFlat F Higher Floor Block 12,Shatin,8199999,22.39760927967616,114.1908818828831
8306,Yu Chui Court 2 RoomsFlat 3 Middle Floor Block P (Yu Chung House),Shatin,5700000,22.3653732344347,113.99489722866326
8307,15 Homantin Hill 4 Rooms 2 Living RoomsFlat B Lower Floor Homantin Hill 15,Ho Man Tin,45000000,22.276830000000075,114.17612000000008
8308,Festival City Phase 3 3 Rooms 2 Living RoomsFlat NC Higher Floor Block 5,Shatin,21500000,22.371298238864426,114.177425438608
8309,Twin Regency 1 RoomFlat J Higher Floor Tower 2,Yuen Long,6280000,22.276830000000075,114.17612000000008
8311,Kam On Court 2 Rooms 2 Living RoomsFlat 3 Middle Floor Po On House,Ma On Shan,5480000,22.416237217237438,114.22624640509378
8312,Sea Crest Villa Phase 4 2 Rooms 1 Living RoomFlat F Higher Floor Block 12,Sham Tseng / Tsing Lung Tau,5780000,22.362751208792247,114.05040342082702
8314,Solaria 2 RoomsFlat D Lower Floor Tower 10,Tai Po,10500000,22.210794511349306,114.0288810683549
8315,Scenery Court 2 Rooms 2 Living RoomsFlat E Higher Floor Block 1,Shatin,8880000,22.379301212958808,114.18626147273085
8316,Chelsea Heights Phase 2 3 Rooms 2 Living RoomsFlat C Higher Floor Block 6,Tuen Mun,11000000,22.400805191135248,113.97430341516997
8317,Sea Crest Villa Phase 1 2 Rooms 1 Living RoomFlat E Higher Floor Block 04,Sham Tseng / Tsing Lung Tau,5900000,22.39273750800301,113.96833640242386
8318,Amoy Gardens Phase 3 2 Rooms 2 Living RoomsFlat 1 Middle Floor Block M,Kowloon Bay,6150000,22.324953223379907,114.2158144821691
8320,Central Park Towers Phase 1 (Central Park Towers)Flat G Middle Floor Tower 1,Tin Shui Wai,6680000,22.459285218735886,114.00099747321462
8321,Central Park Towers Phase 1 (Central Park Towers)Flat C Higher Floor Tower 1,Tin Shui Wai,6800000,22.459285218735886,114.00099747321462
8322,City One Shatin Phase 2 1 RoomFlat D Middle Floor Block 17,Shatin,6300000,22.397403839229327,114.19120223922243
8323,Melody Garden 2 RoomsFlat A Middle Floor Block 01,Tuen Mun,6300000,22.374369427336482,113.96122942609007
8324,Siu Hong Court 2 RoomsFlat 7 Middle Floor Siu Sun House,Tuen Mun,4980000,22.414120000000025,113.97822000000008
8325,Central Park Towers Phase 1 (Central Park Towers) 3 Rooms 2 Living Rooms,Tin Shui Wai,8000000,22.282567674718155,114.19197502766104
8326,Caribbean Coast Phase 1Flat B Lower Floor Block 2,Tung Chung,8600000,22.29301220326022,113.95091241413331
8327,Far East Consortium Tuen Mun Centre BuildingFlat C Middle Floor Far East Consortium Tuen Mun Central Building,Tuen Mun,5000000,22.396127700000022,113.97736090000001
8328,Lucky HouseFlat F Higher Floor,Tuen Mun,4099999,22.304980200000045,114.17087450000008
8329,Hang Fuk BuildingFlat B2,Tuen Mun,2600000,22.285855500000025,114.14021560000003
8330,Evergreen Court 2 RoomsFlat D Lower Floor Block 1,Tai Po,6800000,22.4409479366945,114.01260078960016
8331,Perfect Mount Gardens 3 Rooms 2 Living RoomsFlat 5 Higher Floor Block D,Shau Kei Wan,10380000,22.278894239935198,114.22904742327671
8333,Tak Bo Garden 2 Living RoomsFlat G4 Higher Floor Block G,Kowloon Bay,4750000,22.278782081075192,114.16023300048334
8334,Siu Hong Court 3 Rooms 2 Living RoomsFlat 2 Middle Floor Siu Sun House,Tuen Mun,5600000,22.413858611621713,113.97823541185367
8335,Metro Harbour View Phase 1 2 Rooms 1 Living RoomFlat F Higher Floor Block 02,Tai Kok Tsui,8300000,22.284614603167682,114.15816999699837
8336,City Garden Phase 2 3 Rooms 2 Living RoomsFlat D Higher Floor Block 11,North Point / Fortress Hill,29980000,22.29262103899039,114.20672175204692
8337,Amber Lodge 1 RoomFlat B Middle Floor,Sheung Wan / Central,6800000,22.26557104198926,114.18024497198935
8339,Kingswood Villas Chestwood Court 2 Rooms 1 Living RoomFlat F Higher Floor Block 01,Tin Shui Wai,5680000,22.453078200170637,114.00075047031658
8340,Kin Shing BuildingFlat 195FP,Yuen Long,3980000,22.289795373701395,114.20778927123536
8341,Chelsea Court 6 Rooms 2 Living RoomsFlat H+A Higher Floor Tower West (B1),Tsuen Wan,38880000,22.263907326591006,114.14848373607478
8342,Ocean Pride Phase 1 5 Rooms 2 Living RoomsFlat C Higher Floor Tower 6,Tsuen Wan,28500000,22.276830000000075,114.17612000000008
8343,Tung Sing Building 1 Room 1 Living RoomFlat B Higher Floor,Wan Chai / Causeway Bay,7280000,22.44621818323145,114.03030843077283
8344,SeanoramaFlat H Lower Floor Block 2B,Ma On Shan,22000000,22.432526060454563,114.24304036414719
8345,La Cite Noble 2 Rooms 2 Living RoomsFlat E Middle Floor Block 3,Hang Hau,7700000,22.31412843868309,114.2652975176562
8346,Hiu Ming CourtFlat 7 Middle Floor,Kwun Tong,4950000,22.31749650000006,114.23037110000007
8347,Century Gateway Phase 2Flat G Higher Floor Block 7,Tuen Mun,8000000,22.39508722534788,113.97386645458141
8348,Noble Hill 4 Rooms 2 Living RoomsFlat D Middle Floor Tower 6,Sheung Shui / Fanling,11000000,22.50353119258955,114.13541643488679
8349,The AuroraFlat B Lower Floor Tower 1,Tsuen Wan,15800000,22.276830000000075,114.17612000000008
8350,Parc City 2 Rooms 2 Living RoomsFlat B Middle Floor Tower 1,Tsuen Wan,10300000,22.276830000000075,114.17612000000008
8351,Po Lee Building 2 Rooms 1 Living RoomFlat 1 Lower Floor,Quarry Bay,6500000,22.276830000000075,114.17612000000008
8352,H CubeFlat 01 Lower Floor,Tsuen Wan,4800000,22.276830000000075,114.17612000000008
8353,Residence Bel-Air Phase 4 (Bel-Air On The Peak) 4 Rooms 2 Living Rooms,Residence Bel-Air / Pokfulam,88000000,22.254121921145224,114.13360236446184
